"source_type","database_name","table_name","column_name","column_position","data_type","is_nullable","column_key"
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,is_video,12,tinyint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,is_video_display,13,tinyint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,requests_ssp_publisher,14,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,requests_ssp_network,15,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,requests_bidder,16,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,deliveries_bidder,17,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,deliveries_ssp_network,18,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,deliveries_ssp_publisher,19,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,impressions_ssp,20,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,impressions_bidder,21,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,clicks_ssp,22,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,clicks_bidder,23,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,conversions_bidder,24,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,currency,25,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,cost_bidder,26,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,cost_ssp,27,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,revenue_bidder,28,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,revenue_ssp,29,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_traffic_flow,date,1,date,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_traffic_flow,publisher,2,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_traffic_flow,publisher_connection_type,3,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_traffic_flow,app,4,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_traffic_flow,adunit,5,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_traffic_flow,bundle,6,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_traffic_flow,OS,7,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_traffic_flow,country,8,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_traffic_flow,size,9,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_traffic_flow,ad_format,10,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_traffic_flow,source,11,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_traffic_flow,target,12,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_traffic_flow,value,13,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_last_90_days,date,1,date,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_last_90_days,id_user,2,int,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_last_90_days,id_app,3,int,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_last_90_days,ad_type,4,enum,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_last_90_days,country,5,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_last_90_days,requests,6,int,YES,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_last_90_days,total_requests,7,bigint,YES,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_last_90_days,deliveries,8,int,YES,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_last_90_days,impressions,9,int,YES,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_last_90_days,clicks,10,int,YES,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_last_90_days,revenue,11,decimal,YES,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_last_90_days,currency,12,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_last_90_days,id_os,13,tinyint,YES,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_last_90_days,invoice_supply,14,varchar,YES,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,date,1,date,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,id_network,2,int,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,id_space,3,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,bundle_hash,4,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,id_size,5,int,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,size,6,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,country,7,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,id_app,8,bigint,YES,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,id_user,9,bigint,YES,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,requests_uniques,10,int,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,requests_network,11,int,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,requests_tracked,12,int,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,received_tracked,13,int,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,deliveries_network,14,int,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,deliveries_tracked,15,int,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,impressions_network,16,int,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,impressions_tracked,17,int,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,clicks_network,18,int,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,revenue_gross_network,19,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,revenue_gross,20,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,revenue_net,21,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,revenue_net_currency,22,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,network_penalty_percentage,23,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,user_revenue_percentage,24,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,user_revenue_value,25,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,floor_cpm,26,float,YES,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,floor_cpc,27,float,YES,""
mysql-sl,tappx_stats_performance,ssp_stats_requests_networks_last_10_days,invoice_demand,28,varchar,YES,""
mysql-sl,tappx_stats_performance,ssp_traffic_cost_by_app,DATE,1,date,NO,""
mysql-sl,tappx_stats_performance,ssp_traffic_cost_by_app,id_user,2,int,NO,""
mysql-sl,tappx_stats_performance,ssp_traffic_cost_by_app,id_app,3,int,NO,""
mysql-sl,tappx_stats_performance,ssp_traffic_cost_by_app,id_os,4,tinyint,YES,""
mysql-sl,tappx_stats_performance,ssp_traffic_cost_by_app,ad_type,5,enum,NO,""
mysql-sl,tappx_stats_performance,ssp_traffic_cost_by_app,country,6,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_traffic_cost_by_app,requests,7,bigint,YES,""
mysql-sl,tappx_stats_performance,ssp_traffic_cost_by_app,deliveries,8,int,YES,""
mysql-sl,tappx_stats_performance,ssp_traffic_cost_by_app,impressions,9,int,YES,""
mysql-sl,tappx_stats_performance,ssp_traffic_cost_by_app,clicks,10,int,YES,""
mysql-sl,tappx_stats_performance,ssp_traffic_cost_by_app,revenue,11,decimal,YES,""
mysql-sl,tappx_stats_performance,ssp_traffic_cost_by_app,currency,12,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_traffic_cost_by_app,app_bundle,13,varchar,YES,""
mysql-sl,tappx_stats_performance,tappx_category_similarities,snapshot_date,1,date,NO,""
mysql-sl,tappx_stats_performance,tappx_category_similarities,tappx_catego_publisher,2,varchar,NO,PRI
mysql-sl,tappx_stats_performance,tappx_category_similarities,tappx_catego_advertiser,3,varchar,NO,PRI
mysql-sl,tappx_stats_performance,tappx_category_similarities,similarity_score,4,decimal,NO,""
mysql-sl,tappx_stats_performance,tappx_category_similarities,threshold1,5,tinyint,NO,""
mysql-sl,tappx_stats_performance,VIEW_LOOKER_PERF_BIDDER_KPIS,DATE,1,date,NO,""
mysql-sl,tappx_stats_performance,VIEW_LOOKER_PERF_BIDDER_KPIS,request,2,decimal,YES,""
mysql-sl,tappx_stats_performance,VIEW_LOOKER_PERF_BIDDER_KPIS,deliveries,3,decimal,YES,""
mysql-sl,tappx_stats_performance,VIEW_LOOKER_PERF_BIDDER_KPIS,impressions,4,decimal,YES,""
mysql-sl,tappx_stats_performance,VIEW_LOOKER_PERF_BIDDER_KPIS,clicks,5,decimal,YES,""
mysql-sl,tappx_stats_performance,VIEW_LOOKER_PERF_BIDDER_KPIS,installs,6,decimal,YES,""
mysql-sl,tappx_stats_performance,VIEW_LOOKER_PERF_BIDDER_KPIS,payable_events,7,decimal,YES,""
mysql-sl,tappx_stats_performance,VIEW_LOOKER_PERF_BIDDER_KPIS,cost,8,decimal,YES,""
mysql-sl,tappx_stats_performance,VIEW_LOOKER_PERF_BIDDER_KPIS,revenue_gross,9,decimal,YES,""
mysql-sl,test,sd_keys,id,1,varchar,NO,PRI
mysql-sl,test,sd_keys,k,2,varchar,YES,""
mysql-sl,test,sd_keys,active,3,tinyint,YES,""
mysql-sl,test,sd_keys,created,4,datetime,YES,""
mysql-sl,test,sd_keys,name,5,varchar,YES,UNI
mysql-sl,test,sd_keys,token,6,varchar,YES,""
mysql-sl,test,sd_posts,id,1,varchar,NO,PRI
mysql-sl,test,sd_posts,title,2,varchar,YES,MUL
mysql-sl,test,sd_posts,data,3,mediumtext,YES,""
mysql-sl,test,sd_posts,accountid,4,varchar,YES,MUL
mysql-sl,test,sd_posts,created,5,datetime,YES,""
mysql-sl,test,sd_posts,tags,6,varchar,YES,MUL
mysql-sl,test,sd_resources,id,1,varchar,NO,PRI
mysql-sl,test,sd_resources,type,2,varchar,YES,""
mysql-sl,test,sd_resources,accountid,3,varchar,YES,""
mysql-sl,test,sd_resources,tags,4,varchar,YES,MUL
mysql-sl,test,sd_resources,path,5,varchar,YES,""
mysql-sl,test,sd_resources,created,6,datetime,YES,""
mysql-sl,test,sd_resources,description,7,varchar,YES,MUL
mysql-sl,test,sd_resources,postid,8,varchar,YES,""
mysql-sl,test,TPX_TEST,date,1,date,NO,PRI
mysql-sl,test,TPX_TEST,network_id,2,int,NO,PRI
mysql-sl,test,TPX_TEST,ad_type,3,varchar,NO,PRI
mysql-sl,test,TPX_TEST,app_id,4,int,NO,PRI
mysql-sl,test,TPX_TEST,space_id,5,varchar,NO,PRI
mysql-sl,test,TPX_TEST,result_size,6,varchar,YES,""
mysql-sl,test,TPX_TEST,new_floor_size,7,decimal,YES,""
mysql-sl,test,TPX_TEST,percent_fill,8,int,YES,""
mysql-sl,test,TPX_TEST,user_floor,9,decimal,YES,""
mysql-sl,test,TPX_TEST,deliveries,10,bigint,YES,""
mysql-sl,test,TPX_TEST,requests,11,bigint,YES,""
mysql-sl,test,TPX_TEST,clicks,12,bigint,YES,""
mysql-sl,test,TPX_TEST,impressions,13,bigint,YES,""
mysql-sl,test,TPX_TEST,earnings_user,14,decimal,YES,""
mysql-sl,test,TPX_TEST,earnings_tappx,15,decimal,YES,""
mysql-sl,test,TPX_TEST,earnings_gross,16,decimal,YES,""
mysql-sl,test,TPX_TEST,earnings_net,17,decimal,YES,""
mysql-sl,test,TPX_TEST,floor_cpm,18,decimal,YES,""
mysql-sl,test,TPX_TEST,app_name,19,varchar,YES,""
mysql-sl,test,TPX_TEST,error,20,varchar,YES,""
mysql-sl,test,TPX_TEST,message,21,varchar,YES,""
mysql-sl,test,TPX_TEST,new_floor,22,decimal,YES,""
mysql-sl,test,TPX_TEST,processed,23,tinyint,YES,""
