"database_name","table_name","column_name","column_position","data_type","is_nullable","column_key"
consolidated,ssp-dmn-stats-by-minute-aggregate,price_network_response_net_cache,48,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,price_publisher_response_cache,49,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,v_quartiles_0,50,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,v_quartiles_25,51,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,v_quartiles_50,52,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,v_quartiles_75,53,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,v_quartiles_100,54,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,clicks_total,55,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,clicks_direct,56,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,clicks_cache,57,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,date,1,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,hour,2,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,minute,3,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,datacenter,4,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,canary,5,Bool,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,endpoint,6,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,endpoint_type,7,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,mediation_connection,8,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,id_user,9,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,adunit,10,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,id_app,11,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,bundle,12,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,bundle_numerico,13,Nullable(Int64),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,channel,14,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,id_os,15,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,inventory_type,16,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,country,17,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,id_size,18,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,ad_size,19,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,network_id,20,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,network_name,21,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,network_key,22,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,json_data,23,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,clicks_total,24,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,clicks_direct,25,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-clicks-mv,clicks_cache,26,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,date,1,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,hour,2,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,minute,3,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,datacenter,4,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,canary,5,Bool,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,endpoint,6,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,endpoint_type,7,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,mediation_connection,8,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,id_user,9,Nullable(Int64),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,adunit,10,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,id_app,11,Nullable(Int64),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,bundle,12,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,bundle_numerico,13,Nullable(Int64),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,channel,14,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,id_os,15,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,inventory_type,16,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,country,17,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,id_size,18,Nullable(Int64),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,ad_size,19,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,network_id,20,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,network_name,21,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,network_key,22,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,json_data,23,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,delivery_network,24,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,delivery_network_rejected_ad,25,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,delivery_winner,26,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,delivery_cache,27,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,delivery_cache_winner,28,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,total_time_response,29,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,total_time_response_with_ad_direct,30,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-deliveries-mv,total_time_response_with_ad_cache,31,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,date,1,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,hour,2,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,minute,3,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,datacenter,4,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,canary,5,Bool,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,endpoint,6,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,endpoint_type,7,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,mediation_connection,8,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,id_user,9,Nullable(Int64),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,adunit,10,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,id_app,11,Nullable(Int64),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,bundle,12,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,bundle_numerico,13,Nullable(Int64),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,channel,14,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,id_os,15,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,inventory_type,16,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,country,17,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,id_size,18,Nullable(Int64),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,ad_size,19,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,network_id,20,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,network_name,21,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,network_key,22,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,json_data,23,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,requests_total,24,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,requests_uniques,25,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,delivery_network,26,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,delivery_network_rejected_ad,27,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,delivery_winner,28,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,delivery_cache,29,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,delivery_cache_winner,30,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,total_time_response,31,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,total_time_response_with_ad_direct,32,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,total_time_response_with_ad_cache,33,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,impressions_total,34,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,impressions_direct,35,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,impressions_cache,36,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,price_publisher_in_request,37,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,price_publisher_from_dashboard,38,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,price_publisher_request_used,39,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,price_network_request,40,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,price_network_response_gross_total,41,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,price_network_response_net_total,42,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,price_publisher_response_total,43,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,price_network_response_gross_direct,44,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,price_network_response_net_direct,45,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,price_publisher_response_direct,46,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,price_network_response_gross_cache,47,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,price_network_response_net_cache,48,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,price_publisher_response_cache,49,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,v_quartiles_0,50,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,v_quartiles_25,51,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,v_quartiles_50,52,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,v_quartiles_75,53,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,v_quartiles_100,54,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,clicks_total,55,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,clicks_direct,56,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-dist,clicks_cache,57,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,date,1,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,hour,2,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,minute,3,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,datacenter,4,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,canary,5,Bool,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,endpoint,6,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,endpoint_type,7,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,mediation_connection,8,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,id_user,9,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,adunit,10,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,id_app,11,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,bundle,12,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,bundle_numerico,13,Nullable(Int64),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,channel,14,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,id_os,15,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,inventory_type,16,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,country,17,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,id_size,18,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,ad_size,19,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,network_id,20,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,network_name,21,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,network_key,22,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,json_data,23,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,impressions_total,24,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,impressions_direct,25,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,impressions_cache,26,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,price_publisher_in_request,27,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,price_publisher_from_dashboard,28,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,price_publisher_request_used,29,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,price_network_request,30,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,price_network_response_gross_total,31,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,price_network_response_net_total,32,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,price_publisher_response_total,33,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,price_network_response_gross_direct,34,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,price_network_response_net_direct,35,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,price_publisher_response_direct,36,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,price_network_response_gross_cache,37,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,price_network_response_net_cache,38,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,price_publisher_response_cache,39,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,v_quartiles_0,40,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,v_quartiles_25,41,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,v_quartiles_50,42,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,v_quartiles_75,43,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-impressions-mv,v_quartiles_100,44,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-requests-mv,date,1,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-requests-mv,hour,2,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-requests-mv,minute,3,Int64,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-requests-mv,datacenter,4,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-requests-mv,canary,5,Bool,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-requests-mv,endpoint,6,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-requests-mv,endpoint_type,7,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-requests-mv,mediation_connection,8,Nullable(String),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-requests-mv,id_user,9,Nullable(Int64),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-requests-mv,adunit,10,String,YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-requests-mv,id_app,11,Nullable(Int64),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate-requests-mv,bundle,12,Nullable(String),YES,""
